# t[s]      z(t) [m]
  1.301660  1.286069
  1.302861  1.282055
  1.304061  1.278050
  1.305261  1.274054
  1.306461  1.270066
  1.307662  1.266088
  1.308862  1.262118
  1.310062  1.258157
  1.311262  1.254204
  1.312462  1.250261
  1.313663  1.246326
  1.314863  1.242401
  1.316063  1.238484
  1.317263  1.234575
  1.318464  1.230676
  1.319664  1.226785
  1.320864  1.222904
  1.322064  1.219030
  1.323265  1.215166
  1.324465  1.211311
  1.325665  1.207464
  1.326865  1.203626
  1.328066  1.199796
  1.329266  1.195976
  1.330466  1.192164
  1.331666  1.188361
  1.332867  1.184566
  1.334067  1.180781
  1.335267  1.177004
  1.336467  1.173236
  1.337668  1.169476
  1.338868  1.165725
  1.340068  1.161983
  1.341268  1.158249
  1.342468  1.154524
  1.343669  1.150808
  1.344869  1.147101
  1.346069  1.143402
  1.347269  1.139712
  1.348470  1.136030
  1.349670  1.132357
  1.350870  1.128693
  1.352070  1.125037
  1.353271  1.121390
  1.354471  1.117751
  1.355671  1.114121
  1.356871  1.110500
  1.358072  1.106887
  1.359272  1.103283
  1.360472  1.099687
  1.361672  1.096100
  1.362873  1.092522
  1.364073  1.088952
  1.365273  1.085390
  1.366473  1.081837
  1.367674  1.078293
  1.368874  1.074757
  1.370074  1.071230
  1.371274  1.067711
  1.372474  1.064201
  1.373675  1.060699
  1.374875  1.057205
  1.376075  1.053720
  1.377275  1.050244
  1.378476  1.046776
  1.379676  1.043316
  1.380876  1.039865
  1.382076  1.036423
  1.383277  1.032988
  1.384477  1.029562
  1.385677  1.026145
  1.386877  1.022736
  1.388078  1.019335
  1.389278  1.015943
  1.390478  1.012559
  1.391678  1.009183
  1.392879  1.005816
  1.394079  1.002457
  1.395279  0.999107
  1.396479  0.995765
  1.397680  0.992431
  1.398880  0.989105
  1.400080  0.985788
  1.401280  0.982479
  1.402480  0.979178
  1.403681  0.975886
  1.404881  0.972602
  1.406081  0.969326
  1.407281  0.966058
  1.408482  0.962799
  1.409682  0.959548
  1.410882  0.956305
  1.412082  0.953070
  1.413283  0.949844
  1.414483  0.946626
  1.415683  0.943415
  1.416883  0.940213
  1.418084  0.937020
  1.419284  0.933834
  1.420484  0.930657
  1.421684  0.927487
  1.422885  0.924326
  1.424085  0.921173
  1.425285  0.918028
  1.426485  0.914891
  1.427686  0.911762
  1.428886  0.908642
  1.430086  0.905529
  1.431286  0.902425
  1.432486  0.899328
  1.433687  0.896240
  1.434887  0.893159
  1.436087  0.890087
  1.437287  0.887022
  1.438488  0.883966
  1.439688  0.880918
  1.440888  0.877877
  1.442088  0.874845
  1.443289  0.871820
  1.444489  0.868804
  1.445689  0.865795
  1.446889  0.862795
  1.448090  0.859802
  1.449290  0.856817
  1.450490  0.853840
  1.451690  0.850871
  1.452891  0.847910
  1.454091  0.844957
  1.455291  0.842011
  1.456491  0.839074
  1.457692  0.836144
  1.458892  0.833222
  1.460092  0.830308
  1.461292  0.827402
  1.462492  0.824503
  1.463693  0.821613
  1.464893  0.818730
  1.466093  0.815855
  1.467293  0.812987
  1.468494  0.810128
  1.469694  0.807276
  1.470894  0.804431
  1.472094  0.801595
  1.473295  0.798766
  1.474495  0.795945
  1.475695  0.793132
  1.476895  0.790326
  1.478096  0.787528
  1.479296  0.784737
  1.480496  0.781955
  1.481696  0.779179
  1.482897  0.776412
  1.484097  0.773652
  1.485297  0.770900
  1.486497  0.768155
  1.487698  0.765418
  1.488898  0.762688
  1.490098  0.759966
  1.491298  0.757251
  1.492498  0.754544
  1.493699  0.751844
  1.494899  0.749152
  1.496099  0.746468
  1.497299  0.743791
  1.498500  0.741121
  1.499700  0.738459
  1.500900  0.735804
  1.502100  0.733157
  1.503301  0.730517
  1.504501  0.727885
  1.505701  0.725259
  1.506901  0.722642
  1.508102  0.720031
  1.509302  0.717429
  1.510502  0.714833
  1.511702  0.712245
  1.512903  0.709664
  1.514103  0.707090
  1.515303  0.704524
  1.516503  0.701965
  1.517704  0.699413
  1.518904  0.696869
  1.520104  0.694331
  1.521304  0.691801
  1.522505  0.689279
  1.523705  0.686763
  1.524905  0.684255
  1.526105  0.681754
  1.527305  0.679260
  1.528506  0.676773
  1.529706  0.674293
  1.530906  0.671821
  1.532106  0.669356
  1.533307  0.666897
  1.534507  0.664446
  1.535707  0.662002
  1.536907  0.659565
  1.538108  0.657136
  1.539308  0.654713
  1.540508  0.652297
  1.541708  0.649889
  1.542909  0.647487
  1.544109  0.645092
  1.545309  0.642705
  1.546509  0.640324
  1.547710  0.637950
  1.548910  0.635584
  1.550110  0.633224
  1.551310  0.630871
  1.552511  0.628525
  1.553711  0.626187
  1.554911  0.623855
  1.556111  0.621529
  1.557311  0.619211
  1.558512  0.616900
  1.559712  0.614595
  1.560912  0.612298
  1.562112  0.610007
  1.563313  0.607723
  1.564513  0.605446
  1.565713  0.603175
  1.566913  0.600912
  1.568114  0.598655
  1.569314  0.596405
  1.570514  0.594161
  1.571714  0.591925
  1.572915  0.589695
  1.574115  0.587472
  1.575315  0.585255
  1.576515  0.583045
  1.577716  0.580842
  1.578916  0.578646
  1.580116  0.576456
  1.581316  0.574273
  1.582517  0.572096
  1.583717  0.569926
  1.584917  0.567763
  1.586117  0.565606
  1.587317  0.563456
  1.588518  0.561312
  1.589718  0.559175
  1.590918  0.557044
  1.592118  0.554920
  1.593319  0.552803
  1.594519  0.550692
  1.595719  0.548587
  1.596919  0.546489
  1.598120  0.544397
  1.599320  0.542312
  1.600520  0.540233
  1.601720  0.538161
  1.602921  0.536095
  1.604121  0.534035
  1.605321  0.531982
  1.606521  0.529935
  1.607722  0.527895
  1.608922  0.525861
  1.610122  0.523833
  1.611322  0.521811
  1.612523  0.519796
  1.613723  0.517787
  1.614923  0.515785
  1.616123  0.513788
  1.617323  0.511798
  1.618524  0.509814
  1.619724  0.507837
  1.620924  0.505865
  1.622124  0.503900
  1.623325  0.501941
  1.624525  0.499988
  1.625725  0.498041
  1.626925  0.496101
  1.628126  0.494166
  1.629326  0.492238
  1.630526  0.490316
  1.631726  0.488400
  1.632927  0.486490
  1.634127  0.484586
  1.635327  0.482688
  1.636527  0.480796
  1.637728  0.478911
  1.638928  0.477031
  1.640128  0.475157
  1.641328  0.473289
  1.642529  0.471428
  1.643729  0.469572
  1.644929  0.467722
  1.646129  0.465878
  1.647329  0.464040
  1.648530  0.462208
  1.649730  0.460382
  1.650930  0.458562
  1.652130  0.456747
  1.653331  0.454939
  1.654531  0.453136
  1.655731  0.451339
  1.656931  0.449549
  1.658132  0.447763
  1.659332  0.445984
  1.660532  0.444211
  1.661732  0.442443
  1.662933  0.440681
  1.664133  0.438924
  1.665333  0.437174
  1.666533  0.435429
  1.667734  0.433690
  1.668934  0.431957
  1.670134  0.430229
  1.671334  0.428507
  1.672535  0.426791
  1.673735  0.425080
  1.674935  0.423375
  1.676135  0.421676
  1.677335  0.419982
  1.678536  0.418293
  1.679736  0.416611
  1.680936  0.414934
  1.682136  0.413262
  1.683337  0.411596
  1.684537  0.409936
  1.685737  0.408281
  1.686937  0.406632
  1.688138  0.404988
  1.689338  0.403349
  1.690538  0.401716
  1.691738  0.400089
  1.692939  0.398467
  1.694139  0.396850
  1.695339  0.395239
  1.696539  0.393633
  1.697740  0.392033
  1.698940  0.390438
  1.700140  0.388848
  1.701340  0.387264
  1.702541  0.385685
  1.703741  0.384112
  1.704941  0.382543
  1.706141  0.380980
  1.707341  0.379423
  1.708542  0.377870
  1.709742  0.376323
  1.710942  0.374781
  1.712142  0.373245
  1.713343  0.371713
  1.714543  0.370187
  1.715743  0.368666
  1.716943  0.367150
  1.718144  0.365640
  1.719344  0.364134
  1.720544  0.362634
  1.721744  0.361139
  1.722945  0.359649
  1.724145  0.358164
  1.725345  0.356684
  1.726545  0.355209
  1.727746  0.353739
  1.728946  0.352275
  1.730146  0.350815
  1.731346  0.349361
  1.732547  0.347911
  1.733747  0.346467
  1.734947  0.345028
  1.736147  0.343593
  1.737347  0.342164
  1.738548  0.340739
  1.739748  0.339320
  1.740948  0.337905
  1.742148  0.336495
  1.743349  0.335091
  1.744549  0.333691
  1.745749  0.332296
  1.746949  0.330906
  1.748150  0.329520
  1.749350  0.328140
  1.750550  0.326765
  1.751750  0.325394
  1.752951  0.324028
  1.754151  0.322667
  1.755351  0.321311
  1.756551  0.319959
  1.757752  0.318612
  1.758952  0.317270
  1.760152  0.315933
  1.761352  0.314601
  1.762553  0.313273
  1.763753  0.311950
  1.764953  0.310631
  1.766153  0.309317
  1.767353  0.308008
  1.768554  0.306704
  1.769754  0.305404
  1.770954  0.304109
  1.772154  0.302819
  1.773355  0.301533
  1.774555  0.300251
  1.775755  0.298975
  1.776955  0.297703
  1.778156  0.296435
  1.779356  0.295172
  1.780556  0.293913
  1.781756  0.292659
  1.782957  0.291410
  1.784157  0.290165
  1.785357  0.288925
  1.786557  0.287689
  1.787758  0.286457
  1.788958  0.285230
  1.790158  0.284007
  1.791358  0.282789
  1.792559  0.281575
  1.793759  0.280366
  1.794959  0.279161
  1.796159  0.277960
  1.797359  0.276764
  1.798560  0.275572
  1.799760  0.274384
  1.800960  0.273201
  1.802160  0.272022
  1.803361  0.270847
  1.804561  0.269677
  1.805761  0.268511
  1.806961  0.267349
  1.808162  0.266192
  1.809362  0.265038
  1.810562  0.263889
  1.811762  0.262745
  1.812963  0.261604
  1.814163  0.260468
  1.815363  0.259335
  1.816563  0.258207
  1.817764  0.257084
  1.818964  0.255964
  1.820164  0.254848
  1.821364  0.253737
  1.822565  0.252630
  1.823765  0.251526
  1.824965  0.250427
  1.826165  0.249332
  1.827365  0.248241
  1.828566  0.247154
  1.829766  0.246071
  1.830966  0.244993
  1.832166  0.243918
  1.833367  0.242847
  1.834567  0.241780
  1.835767  0.240718
  1.836967  0.239659
  1.838168  0.238604
  1.839368  0.237553
  1.840568  0.236506
  1.841768  0.235463
  1.842969  0.234424
  1.844169  0.233389
  1.845369  0.232358
  1.846569  0.231330
  1.847770  0.230307
  1.848970  0.229287
  1.850170  0.228272
  1.851370  0.227260
  1.852571  0.226252
  1.853771  0.225247
  1.854971  0.224247
  1.856171  0.223250
  1.857371  0.222258
  1.858572  0.221268
  1.859772  0.220283
  1.860972  0.219302
  1.862172  0.218324
  1.863373  0.217350
  1.864573  0.216379
  1.865773  0.215413
  1.866973  0.214450
  1.868174  0.213491
  1.869374  0.212535
  1.870574  0.211583
  1.871774  0.210635
  1.872975  0.209690
  1.874175  0.208749
  1.875375  0.207812
  1.876575  0.206878
  1.877776  0.205948
  1.878976  0.205022
  1.880176  0.204099
  1.881376  0.203179
  1.882577  0.202263
  1.883777  0.201351
  1.884977  0.200442
  1.886177  0.199537
  1.887377  0.198636
  1.888578  0.197737
  1.889778  0.196843
  1.890978  0.195951
  1.892178  0.195064
  1.893379  0.194179
  1.894579  0.193299
  1.895779  0.192421
  1.896979  0.191547
  1.898180  0.190677
  1.899380  0.189810
  1.900580  0.188946
  1.901780  0.188086
  1.902981  0.187229
  1.904181  0.186375
  1.905381  0.185525
  1.906581  0.184678
  1.907782  0.183834
  1.908982  0.182994
  1.910182  0.182157
  1.911382  0.181324
  1.912583  0.180493
  1.913783  0.179666
  1.914983  0.178843
  1.916183  0.178022
  1.917383  0.177205
  1.918584  0.176391
  1.919784  0.175580
  1.920984  0.174773
  1.922184  0.173968
  1.923385  0.173167
  1.924585  0.172369
  1.925785  0.171574
  1.926985  0.170783
  1.928186  0.169994
  1.929386  0.169209
  1.930586  0.168427
  1.931786  0.167648
  1.932987  0.166872
  1.934187  0.166099
  1.935387  0.165330
  1.936587  0.164563
  1.937788  0.163800
  1.938988  0.163039
  1.940188  0.162282
  1.941388  0.161528
  1.942589  0.160777
  1.943789  0.160028
  1.944989  0.159283
  1.946189  0.158541
  1.947389  0.157802
  1.948590  0.157066
  1.949790  0.156332
  1.950990  0.155602
  1.952190  0.154875
  1.953391  0.154151
  1.954591  0.153429
  1.955791  0.152711
  1.956991  0.151995
  1.958192  0.151283
  1.959392  0.150573
  1.960592  0.149866
  1.961792  0.149162
  1.962993  0.148461
  1.964193  0.147763
  1.965393  0.147068
  1.966593  0.146376
  1.967794  0.145686
  1.968994  0.144999
  1.970194  0.144315
  1.971394  0.143634
  1.972595  0.142956
  1.973795  0.142280
  1.974995  0.141608
  1.976195  0.140938
  1.977395  0.140270
  1.978596  0.139606
  1.979796  0.138944
  1.980996  0.138285
  1.982196  0.137629
  1.983397  0.136976
  1.984597  0.136325
  1.985797  0.135677
  1.986997  0.135031
  1.988198  0.134389
  1.989398  0.133749
  1.990598  0.133111
  1.991798  0.132476
  1.992999  0.131844
  1.994199  0.131215
  1.995399  0.130588
  1.996599  0.129964
  1.997800  0.129342
  1.999000  0.128723
  2.000200  0.128107
  2.001400  0.127493
  2.002601  0.126882
  2.003801  0.126273
  2.005001  0.125667
  2.006201  0.125064
  2.007401  0.124463
  2.008602  0.123864
  2.009802  0.123268
  2.011002  0.122675
  2.012202  0.122084
  2.013403  0.121495
  2.014603  0.120909
  2.015803  0.120326
  2.017003  0.119745
  2.018204  0.119166
  2.019404  0.118590
  2.020604  0.118016
  2.021804  0.117445
  2.023005  0.116876
  2.024205  0.116310
  2.025405  0.115746
  2.026605  0.115185
  2.027806  0.114625
  2.029006  0.114069
  2.030206  0.113514
  2.031406  0.112962
  2.032607  0.112413
  2.033807  0.111865
  2.035007  0.111320
  2.036207  0.110778
  2.037407  0.110237
  2.038608  0.109699
  2.039808  0.109164
  2.041008  0.108630
  2.042208  0.108099
  2.043409  0.107570
  2.044609  0.107044
  2.045809  0.106520
  2.047009  0.105998
  2.048210  0.105478
  2.049410  0.104961
  2.050610  0.104445
  2.051810  0.103932
  2.053011  0.103422
  2.054211  0.102913
  2.055411  0.102407
  2.056611  0.101902
  2.057812  0.101400
  2.059012  0.100901
  2.060212  0.100403
  2.061412  0.099908
  2.062613  0.099414
  2.063813  0.098923
  2.065013  0.098434
  2.066213  0.097947
  2.067413  0.097462
  2.068614  0.096980
  2.069814  0.096499
  2.071014  0.096021
  2.072214  0.095545
  2.073415  0.095070
  2.074615  0.094598
  2.075815  0.094128
  2.077015  0.093660
  2.078216  0.093194
  2.079416  0.092730
  2.080616  0.092268
  2.081816  0.091809
  2.083017  0.091351
  2.084217  0.090895
  2.085417  0.090441
  2.086617  0.089990
  2.087818  0.089540
  2.089018  0.089092
  2.090218  0.088646
  2.091418  0.088202
  2.092619  0.087761
  2.093819  0.087321
  2.095019  0.086883
  2.096219  0.086447
  2.097419  0.086013
  2.098620  0.085581
  2.099820  0.085151
  2.101020  0.084722
  2.102220  0.084296
  2.103421  0.083872
  2.104621  0.083449
  2.105821  0.083028
  2.107021  0.082610
  2.108222  0.082193
  2.109422  0.081778
  2.110622  0.081365
  2.111822  0.080953
  2.113023  0.080544
  2.114223  0.080136
  2.115423  0.079730
  2.116623  0.079326
  2.117824  0.078924
  2.119024  0.078524
  2.120224  0.078125
  2.121424  0.077729
  2.122625  0.077334
  2.123825  0.076941
  2.125025  0.076549
  2.126225  0.076160
  2.127425  0.075772
  2.128626  0.075386
  2.129826  0.075001
  2.131026  0.074619
  2.132226  0.074238
  2.133427  0.073859
  2.134627  0.073481
  2.135827  0.073106
  2.137027  0.072732
  2.138228  0.072360
  2.139428  0.071989
  2.140628  0.071620
  2.141828  0.071253
  2.143029  0.070887
  2.144229  0.070524
  2.145429  0.070161
  2.146629  0.069801
  2.147830  0.069442
  2.149030  0.069085
  2.150230  0.068729
  2.151430  0.068375
  2.152631  0.068023
  2.153831  0.067672
  2.155031  0.067323
  2.156231  0.066976
  2.157431  0.066630
  2.158632  0.066286
  2.159832  0.065943
  2.161032  0.065602
  2.162232  0.065262
  2.163433  0.064924
  2.164633  0.064588
  2.165833  0.064253
  2.167033  0.063920
  2.168234  0.063588
  2.169434  0.063258
  2.170634  0.062929
  2.171834  0.062602
  2.173035  0.062277
  2.174235  0.061953
  2.175435  0.061630
  2.176635  0.061309
  2.177836  0.060989
  2.179036  0.060671
  2.180236  0.060355
  2.181436  0.060039
  2.182637  0.059726
  2.183837  0.059414
  2.185037  0.059103
  2.186237  0.058794
  2.187437  0.058486
  2.188638  0.058179
  2.189838  0.057874
  2.191038  0.057571
  2.192238  0.057269
  2.193439  0.056968
  2.194639  0.056669
  2.195839  0.056371
  2.197039  0.056075
  2.198240  0.055780
  2.199440  0.055486
  2.200640  0.055194
  2.201840  0.054903
  2.203041  0.054613
  2.204241  0.054325
  2.205441  0.054038
  2.206641  0.053753
  2.207842  0.053469
  2.209042  0.053186
  2.210242  0.052905
  2.211442  0.052625
  2.212643  0.052346
  2.213843  0.052069
  2.215043  0.051793
  2.216243  0.051518
  2.217443  0.051245
  2.218644  0.050972
  2.219844  0.050702
  2.221044  0.050432
  2.222244  0.050164
  2.223445  0.049897
  2.224645  0.049631
  2.225845  0.049367
  2.227045  0.049104
  2.228246  0.048842
  2.229446  0.048581
  2.230646  0.048322
  2.231846  0.048064
  2.233047  0.047807
  2.234247  0.047551
  2.235447  0.047297
  2.236647  0.047044
  2.237848  0.046792
  2.239048  0.046541
  2.240248  0.046291
  2.241448  0.046043
  2.242649  0.045796
  2.243849  0.045550
  2.245049  0.045305
  2.246249  0.045062
  2.247449  0.044819
  2.248650  0.044578
  2.249850  0.044338
  2.251050  0.044099
  2.252250  0.043861
  2.253451  0.043625
  2.254651  0.043389
  2.255851  0.043155
  2.257051  0.042922
  2.258252  0.042690
  2.259452  0.042459
  2.260652  0.042229
  2.261852  0.042001
  2.263053  0.041773
  2.264253  0.041547
  2.265453  0.041322
  2.266653  0.041098
  2.267854  0.040874
  2.269054  0.040652
  2.270254  0.040432
  2.271454  0.040212
  2.272655  0.039993
  2.273855  0.039775
  2.275055  0.039559
  2.276255  0.039343
  2.277455  0.039129
  2.278656  0.038916
  2.279856  0.038703
  2.281056  0.038492
  2.282256  0.038282
  2.283457  0.038072
  2.284657  0.037864
  2.285857  0.037657
  2.287057  0.037451
  2.288258  0.037246
  2.289458  0.037042
  2.290658  0.036839
  2.291858  0.036637
  2.293059  0.036436
  2.294259  0.036236
  2.295459  0.036037
  2.296659  0.035838
  2.297860  0.035641
  2.299060  0.035445
  2.300260  0.035250
  2.301460  0.035056
  2.302661  0.034863
  2.303861  0.034671
  2.305061  0.034479
  2.306261  0.034289
  2.307461  0.034100
  2.308662  0.033911
  2.309862  0.033724
  2.311062  0.033537
  2.312262  0.033352
  2.313463  0.033167
  2.314663  0.032983
  2.315863  0.032800
  2.317063  0.032619
  2.318264  0.032438
  2.319464  0.032258
  2.320664  0.032078
  2.321864  0.031900
  2.323065  0.031723
  2.324265  0.031546
  2.325465  0.031371
  2.326665  0.031196
  2.327866  0.031022
  2.329066  0.030849
  2.330266  0.030677
  2.331466  0.030506
  2.332667  0.030336
  2.333867  0.030166
  2.335067  0.029998
  2.336267  0.029830
  2.337467  0.029663
  2.338668  0.029497
  2.339868  0.029332
  2.341068  0.029168
  2.342268  0.029004
  2.343469  0.028842
  2.344669  0.028680
  2.345869  0.028519
  2.347069  0.028359
  2.348270  0.028199
  2.349470  0.028041
  2.350670  0.027883
  2.351870  0.027726
  2.353071  0.027570
  2.354271  0.027415
  2.355471  0.027260
  2.356671  0.027106
  2.357872  0.026953
  2.359072  0.026801
  2.360272  0.026650
  2.361472  0.026499
  2.362673  0.026349
  2.363873  0.026200
  2.365073  0.026052
  2.366273  0.025904
  2.367473  0.025758
  2.368674  0.025612
  2.369874  0.025466
  2.371074  0.025322
  2.372274  0.025178
  2.373475  0.025035
  2.374675  0.024893
  2.375875  0.024751
  2.377075  0.024611
  2.378276  0.024471
  2.379476  0.024331
  2.380676  0.024193
  2.381876  0.024055
  2.383077  0.023918
  2.384277  0.023781
  2.385477  0.023645
  2.386677  0.023510
  2.387878  0.023376
  2.389078  0.023242
  2.390278  0.023109
  2.391478  0.022977
  2.392679  0.022846
  2.393879  0.022715
  2.395079  0.022584
  2.396279  0.022455
  2.397479  0.022326
  2.398680  0.022198
  2.399880  0.022070
  2.401080  0.021944
  2.402280  0.021818
  2.403481  0.021692
  2.404681  0.021567
  2.405881  0.021443
  2.407081  0.021320
  2.408282  0.021197
  2.409482  0.021074
  2.410682  0.020953
  2.411882  0.020832
  2.413083  0.020712
  2.414283  0.020592
  2.415483  0.020473
  2.416683  0.020355
  2.417884  0.020237
  2.419084  0.020120
  2.420284  0.020003
  2.421484  0.019887
  2.422685  0.019772
  2.423885  0.019657
  2.425085  0.019543
  2.426285  0.019430
  2.427485  0.019317
  2.428686  0.019205
  2.429886  0.019093
  2.431086  0.018982
  2.432286  0.018871
  2.433487  0.018762
  2.434687  0.018652
  2.435887  0.018543
  2.437087  0.018435
  2.438288  0.018328
  2.439488  0.018221
  2.440688  0.018114
  2.441888  0.018009
  2.443089  0.017903
  2.444289  0.017799
  2.445489  0.017694
  2.446689  0.017591
  2.447890  0.017488
  2.449090  0.017385
  2.450290  0.017283
  2.451490  0.017182
  2.452691  0.017081
  2.453891  0.016981
  2.455091  0.016881
  2.456291  0.016782
  2.457491  0.016683
  2.458692  0.016585
  2.459892  0.016487
  2.461092  0.016390
  2.462292  0.016294
  2.463493  0.016198
  2.464693  0.016102
  2.465893  0.016007
  2.467093  0.015913
  2.468294  0.015819
  2.469494  0.015725
  2.470694  0.015632
  2.471894  0.015540
  2.473095  0.015448
  2.474295  0.015356
  2.475495  0.015265
  2.476695  0.015175
  2.477896  0.015085
  2.479096  0.014995
  2.480296  0.014906
  2.481496  0.014818
  2.482697  0.014730
  2.483897  0.014642
  2.485097  0.014555
  2.486297  0.014469
  2.487497  0.014383
  2.488698  0.014297
  2.489898  0.014212
  2.491098  0.014127
  2.492298  0.014043
  2.493499  0.013959
  2.494699  0.013876
  2.495899  0.013793
  2.497099  0.013710
  2.498300  0.013629
  2.499500  0.013547
  2.500700  0.013466
  2.501900  0.013385
  2.503101  0.013305
  2.504301  0.013225
  2.505501  0.013146
  2.506701  0.013067
  2.507902  0.012989
  2.509102  0.012911
  2.510302  0.012833
  2.511502  0.012756
  2.512703  0.012680
  2.513903  0.012603
  2.515103  0.012527
  2.516303  0.012452
  2.517504  0.012377
  2.518704  0.012302
  2.519904  0.012228
  2.521104  0.012154
  2.522304  0.012081
  2.523505  0.012008
  2.524705  0.011936
  2.525905  0.011864
  2.527105  0.011792
  2.528306  0.011720
  2.529506  0.011650
  2.530706  0.011579
  2.531906  0.011509
  2.533107  0.011439
  2.534307  0.011370
  2.535507  0.011301
  2.536707  0.011232
  2.537908  0.011164
  2.539108  0.011096
  2.540308  0.011029
  2.541508  0.010962
  2.542709  0.010895
  2.543909  0.010829
  2.545109  0.010763
  2.546309  0.010697
  2.547510  0.010632
  2.548710  0.010567
  2.549910  0.010503
  2.551110  0.010439
  2.552310  0.010375
  2.553511  0.010311
  2.554711  0.010248
  2.555911  0.010186
  2.557111  0.010123
  2.558312  0.010061
  2.559512  0.010000
  2.560712  0.009939
  2.561912  0.009878
  2.563113  0.009817
  2.564313  0.009757
  2.565513  0.009697
  2.566713  0.009637
  2.567914  0.009578
  2.569114  0.009519
  2.570314  0.009461
  2.571514  0.009403
  2.572715  0.009345
  2.573915  0.009287
  2.575115  0.009230
  2.576315  0.009173
  2.577516  0.009116
  2.578716  0.009060
  2.579916  0.009004
  2.581116  0.008949
  2.582316  0.008893
  2.583517  0.008838
  2.584717  0.008784
  2.585917  0.008729
  2.587117  0.008675
  2.588318  0.008622
  2.589518  0.008568
  2.590718  0.008515
  2.591918  0.008462
  2.593119  0.008410
  2.594319  0.008358
  2.595519  0.008306
  2.596719  0.008254
  2.597920  0.008203
  2.599120  0.008152
  2.600320  0.008101
  2.601520  0.008051
  2.602721  0.008001
  2.603921  0.007951
  2.605121  0.007901
  2.606321  0.007852
  2.607522  0.007803
  2.608722  0.007754
  2.609922  0.007706
  2.611122  0.007658
  2.612322  0.007610
  2.613523  0.007562
  2.614723  0.007515
  2.615923  0.007468
  2.617123  0.007421
  2.618324  0.007375
  2.619524  0.007328
  2.620724  0.007282
  2.621924  0.007237
  2.623125  0.007191
  2.624325  0.007146
  2.625525  0.007101
  2.626725  0.007057
  2.627926  0.007012
  2.629126  0.006968
  2.630326  0.006924
  2.631526  0.006881
  2.632727  0.006837
  2.633927  0.006794
  2.635127  0.006752
  2.636327  0.006709
  2.637528  0.006667
  2.638728  0.006625
  2.639928  0.006583
  2.641128  0.006541
  2.642328  0.006500
  2.643529  0.006459
  2.644729  0.006418
  2.645929  0.006377
  2.647129  0.006337
  2.648330  0.006297
  2.649530  0.006257
  2.650730  0.006217
  2.651930  0.006178
  2.653131  0.006138
  2.654331  0.006099
  2.655531  0.006061
  2.656731  0.006022
  2.657932  0.005984
  2.659132  0.005946
  2.660332  0.005908
  2.661532  0.005870
  2.662733  0.005833
  2.663933  0.005796
  2.665133  0.005759
  2.666333  0.005722
  2.667534  0.005686
  2.668734  0.005649
  2.669934  0.005613
  2.671134  0.005577
  2.672334  0.005542
  2.673535  0.005506
  2.674735  0.005471
  2.675935  0.005436
  2.677135  0.005401
  2.678336  0.005367
  2.679536  0.005332
  2.680736  0.005298
  2.681936  0.005264
  2.683137  0.005230
  2.684337  0.005197
  2.685537  0.005163
  2.686737  0.005130
  2.687938  0.005097
  2.689138  0.005064
  2.690338  0.005032
  2.691538  0.004999
  2.692739  0.004967
  2.693939  0.004935
  2.695139  0.004903
  2.696339  0.004872
  2.697540  0.004840
  2.698740  0.004809
  2.699940  0.004778
  2.701140  0.004747
  2.702340  0.004716
  2.703541  0.004686
  2.704741  0.004655
  2.705941  0.004625
  2.707141  0.004595
  2.708342  0.004566
  2.709542  0.004536
  2.710742  0.004507
  2.711942  0.004477
  2.713143  0.004448
  2.714343  0.004419
  2.715543  0.004391
  2.716743  0.004362
  2.717944  0.004334
  2.719144  0.004306
  2.720344  0.004278
  2.721544  0.004250
  2.722745  0.004222
  2.723945  0.004195
  2.725145  0.004167
  2.726345  0.004140
  2.727546  0.004113
  2.728746  0.004086
  2.729946  0.004060
  2.731146  0.004033
  2.732346  0.004007
  2.733547  0.003980
  2.734747  0.003954
  2.735947  0.003929
  2.737147  0.003903
  2.738348  0.003877
  2.739548  0.003852
  2.740748  0.003827
  2.741948  0.003801
  2.743149  0.003777
  2.744349  0.003752
  2.745549  0.003727
  2.746749  0.003703
  2.747950  0.003678
  2.749150  0.003654
  2.750350  0.003630
  2.751550  0.003606
  2.752751  0.003582
  2.753951  0.003559
  2.755151  0.003535
  2.756351  0.003512
  2.757552  0.003489
  2.758752  0.003466
  2.759952  0.003443
  2.761152  0.003420
  2.762352  0.003398
  2.763553  0.003375
  2.764753  0.003353
  2.765953  0.003331
  2.767153  0.003309
  2.768354  0.003287
  2.769554  0.003265
  2.770754  0.003243
  2.771954  0.003222
  2.773155  0.003200
  2.774355  0.003179
  2.775555  0.003158
  2.776755  0.003137
  2.777956  0.003116
  2.779156  0.003096
  2.780356  0.003075
  2.781556  0.003054
  2.782757  0.003034
  2.783957  0.003014
  2.785157  0.002994
  2.786357  0.002974
  2.787558  0.002954
  2.788758  0.002934
  2.789958  0.002915
  2.791158  0.002895
  2.792358  0.002876
  2.793559  0.002857
  2.794759  0.002838
  2.795959  0.002819
  2.797159  0.002800
  2.798360  0.002781
  2.799560  0.002762
  2.800760  0.002744
  2.801960  0.002726
  2.803161  0.002707
  2.804361  0.002689
  2.805561  0.002671
  2.806761  0.002653
  2.807962  0.002635
  2.809162  0.002618
  2.810362  0.002600
  2.811562  0.002583
  2.812763  0.002565
  2.813963  0.002548
  2.815163  0.002531
  2.816363  0.002514
  2.817564  0.002497
  2.818764  0.002480
  2.819964  0.002463
  2.821164  0.002447
  2.822364  0.002430
  2.823565  0.002414
  2.824765  0.002397
  2.825965  0.002381
